id,description,event_cause,priority,police_station,corridor
FKID007354,ಹೆಣ್ಣೂರು [LOCATION] ಪಾಸ್ ಡ್ರ್ಯಾನೇಜ ಕಂಬಿ ಓಪನ್ ಆಗಿದೆ ಸರ್ ಹಾಗಾಗಿ ವಾಹನ ಸಂಚಾರ ನಿಧಾನಗತಿಯಲ್ಲಿರುತ್ತದೆ ಸರ್,pot_holes,High,Hennuru,Airport New South Road
FKID005080,"Lenth-4 ft,depth-0.6ft,width-4ft",pot_holes,Low,Madiwala,Non-corridor
FKID003029,ಅದು ಮಳೆಯಿಂದಾಗಿ ಬಸ್ಸು ಟೈಯರ್ ಇಳಿದು ಹೋಗಿ ಬಸ್ಸು ರೋಡ್ ಮಿಡಲ್ ಅಲ್ಲಿ ಅಡ್ಡ ಆಗಿದೆ ಸರ್,pot_holes,High,K.G. Halli,Hennur Main Road
FKID000240,Huge potholes n uneven road,pot_holes,Low,Adugodi,Non-corridor
FKID005850,ಸಿ ಎಮ್ ಪಿ ಜಂಕ್ಷನ್ ನಿಯರ್ ರಸ್ತೆ ಗುಂಡಿ ಬಿದ್ದಿದ್ದು  ವಾಹನ ಸಂಚಾರ  ನಿಧಾನ ಗತಿ [PERSON],pot_holes,High,Ashok Nagar,Hosur Road
FKID007324,Not close,pot_holes,Low,K.S. Layout,Non-corridor
FKID003304,road collapse due to rain,pot_holes,High,Halasuru Gate,Mysore Road
FKID004382,[PERSON] to words gee cross slow moving traffic,pot_holes,Low,Whitefield,Non-corridor
FKID006868,Ayyappa to savoury service Road pothol,pot_holes,High,Madiwala,Hosur Road
FKID004928,Bad road condition due to rain and BBMP garbage vehicle waste products turns into oil leakage from anand nagar under pass to coffee day,pot_holes,High,Kodigehalli,Bellary Road 1
FKID003974,ನಮಸ್ಕಾರ sir,pot_holes,High,HAL Old Airport,ORR East 1
FKID003980,ನಮಸ್ಕಾರ sir,pot_holes,High,HAL Old Airport,ORR East 1
FKID003983,ನಮಸ್ಕಾರ sir,pot_holes,High,HAL Old Airport,ORR East 1
FKID003987,ನಮಸ್ಕಾರ sir,pot_holes,High,HAL Old Airport,ORR East 1
FKID003991,ನಮಸ್ಕಾರ sir,pot_holes,High,HAL Old Airport,ORR East 1
FKID003999,ನಮಸ್ಕಾರ sir,pot_holes,High,HAL Old Airport,ORR East 1
FKID004002,ನಮಸ್ಕಾರ sir,pot_holes,High,HAL Old Airport,ORR East 1
FKID004007,ನಮಸ್ಕಾರ sir,pot_holes,High,HAL Old Airport,ORR East 1
FKID002053,"[PERSON] open agide sir,",pot_holes,High,Kamakshipalya,Magadi Road
FKID000583,Bapuji Nagar junction attira road [PERSON] biddiruttade sir,pot_holes,High,Byatarayanapura,Mysore Road
FKID006878,3feel 4 inch,pot_holes,High,Madiwala,Hosur Road
FKID007054,"ನಮಸ್ತೆ ಸರ್,  ಕ್ಯಾಬ್ ರಿಮೂವ್ ಆಗಿದೆ ದಯವಿಟ್ಟು ಬೇಗ ತಂದು ಹಾಕಿ ಸರ್... ಸಂಚಾರಕ್ಕೆ ಅಡಚಣೆ ಉಂಟಾಗಿರುತ್ತದೆ...",pot_holes,Low,Upparpet,Non-corridor
FKID006877,Sp road to ayyappa 2 feet 2 inch,pot_holes,High,Madiwala,Hosur Road
FKID006327,Path hole and water leakage,pot_holes,Low,Mahadevapura,Non-corridor
FKID006818,Hoodi circle BWSSB Wark sir,pot_holes,Low,Mahadevapura,Non-corridor
FKID008055,Towards city near [LOCATION] underpass. Because of [LOCATION] work vehicle moment is slow.,pot_holes,High,Yelahanka,Bellary Road 2
FKID004401,Drain water coming to road varthur [PERSON] circle  more potholes traffic slow moving varthur ps towards Varthur varthur kodi. Nd varthur clg towards varthur ps sir,pot_holes,Low,Whitefield,Non-corridor
FKID000750,Drainage broke,pot_holes,High,Banashankari,ORR West 1
FKID002489,ngv back gate to  towards passport office,pot_holes,Low,Adugodi,Non-corridor
FKID008029,Slippery road due to oil leakage from 18th cross to [LOCATION],pot_holes,Low,Malleshwaram,Non-corridor
FKID006462,ಗ್ಯಾಸ್ ಪೈಪ್ ಲೈನ್ [LOCATION]  ಬ್ಯಾರಿಕೇಡ್ ಹಾಕಿದಿವಿ ಸರ್,pot_holes,High,Byatarayanapura,ORR West 1
FKID001438,"pathhole infront of bangar glass n plywoods, service road [LOCATION]",pot_holes,High,Vijayanagara,West of Chord Road
FKID004811,Road condition is bad,pot_holes,Low,Mahadevapura,Non-corridor
FKID005874,Please clear sir,pot_holes,High,Shivajinagar,CBD 1
FKID005792,15 inches depth,pot_holes,Low,Yeshwanthpura,Non-corridor
FKID005802,Full gundi,pot_holes,High,Adugodi,IRR(Thanisandra road)
FKID006773,Old [PERSON] juction ಹತ್ತಿರ ರಸ್ತೆ ಕಾಮಗಾರಿ ನಡೆಯುತ್ತಿದ್ದು ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟ್ ನಿಧಾನ ಗತಿಯಲ್ಲಿರುತ್ತದೆ,pot_holes,Low,High ground,Non-corridor
FKID005176,[LOCATION] water leakage,pot_holes,Low,Whitefield,Non-corridor
FKID006095,Bad road condition in [LOCATION] bus stop due to pot hole got open so traffic moving slowly from hsbc to [LOCATION] junction sir,pot_holes,High,Mico Layout,Bannerghata Road
FKID000651,ಈ ಪಾರ್ಟ್ ಹೋಲ್ ನಿಂದ ಟ್ರಾಫಿಕ್ ಗೆ [PERSON] ಆಗುತ್ತಿದೆ ಸರ್. ದ್ವಿಚಕ್ರ ವಾಹನಗಳು ಈ ಗುಂಡಿಗೆ ಬಿದ್ದು ನಿಯಂತ್ರಣ ತಪ್ಪಿ ಆಕ್ಸಿಡೆಂಟ್ಗಳು ಸಂಭವಿಸುತ್ತಿವೆ  ಸರ್,pot_holes,Low,Upparpet,Non-corridor
FKID003735,sir nagawar service road on path hole near  [LOCATION] ground toward hebbal service road,pot_holes,High,K.G. Halli,ORR North 1
FKID004337,[LOCATION] working sir,pot_holes,Low,Hennuru,Non-corridor
FKID005151,Patholes it causes to traffic jam... Please take necessary action sir,pot_holes,Low,Hulimavu,Non-corridor
FKID005858,No issue for for traffic. Iron grill is broken in kundanhali underpass. Barricades placed to aviod accidents.,pot_holes,High,HAL Old Airport,Varthur Road
FKID003210,solv,pot_holes,Low,Whitefield,Non-corridor
FKID000906,ನಮಸ್ತೆ ಸರ್ . ಮಹಾಲಕ್ಷ್ಮಿ ಲೇಔಟ್ ದಾವಣಗೆರೆ ಬೆಣ್ಣೆ ದೋಸೆ  ಹತ್ತಿರ ಜೆಲ್ಲಿ ಮರಳು ಹಾಕಿರುತ್ತಾರೆ [PERSON] ಸಾರ್ವಜನಕರು  ಜಾರಿಕೊಂಡು ಅಪಘಾತ ಒಳಗಾಗಿ ಬಿದ್ದಿರುತ್ತಾರೆ,pot_holes,Low,Rajajinagar,Non-corridor
FKID000910,ನಮಸ್ತೆ ಸರ್ . ಮಹಾಲಕ್ಷ್ಮಿ ಲೇಔಟ್ ದಾವಣಗೆರೆ ಬೆಣ್ಣೆ ದೋಸೆ  ಹತ್ತಿರ ಜೆಲ್ಲಿ ಮರಳು ಹಾಕಿರುತ್ತಾರೆ [PERSON] ಸಾರ್ವಜನಕರು  ಜಾರಿಕೊಂಡು ಅಪಘಾತ ಒಳಗಾಗಿ ಬಿದ್ದಿರುತ್ತಾರೆ,pot_holes,Low,Rajajinagar,Non-corridor
FKID000164,3 feet width 1 foot deep,pot_holes,Low,Pulikeshinagar(F.Town),
FKID001304,ಆನೆಪಾಳ್ಯ ಟುವರ್ಡ್ಸ್ ಸಿಎಂಪಿ ನಿಯರ್ ಪಿ ಎಂ ಪಿ ಜಂಕ್ಷನ್ ಹತ್ತಿರ ದೊಡ್ಡದಾಗಿ ಗುಂಡಿ ಬಿದ್ದಿದ್ದು ಸಂಚಾರಕ್ಕೆ ತೊಂದರೆ ಆಗುತ್ತಿದೆ,pot_holes,High,Ashok Nagar,Hosur Road
FKID001835,pathole brokened near central [PERSON] sir,pot_holes,High,Shivajinagar,CBD 1
FKID000067,Potholes,pot_holes,High,Hennuru,
FKID000085,potholes,pot_holes,Low,Adugodi,Non-corridor
FKID000222,Potholes,pot_holes,Low,Hulimavu,Non-corridor
FKID000223,Potholes,pot_holes,Low,Hulimavu,Non-corridor
FKID000242,Potholes,pot_holes,Low,Banaswadi,Non-corridor
FKID001856,potholes,pot_holes,Low,Jayanagara,Non-corridor
FKID001972,Potholes,pot_holes,High,Hulimavu,Bannerghata Road
FKID001976,Potholes,pot_holes,High,Hulimavu,Bannerghata Road
FKID003354,potholes,pot_holes,High,Jeevanbheemanagar,IRR(Thanisandra road)
FKID003355,potholes,pot_holes,Low,Adugodi,Non-corridor
FKID003736,potholes,pot_holes,High,HAL Old Airport,ORR East 1
FKID004838,Potholes,pot_holes,Low,Hennuru,
FKID005064,Potholes,pot_holes,Low,Hulimavu,Non-corridor
FKID005065,Potholes,pot_holes,Low,Hulimavu,Non-corridor
FKID005067,Potholes,pot_holes,Low,Hulimavu,Non-corridor
FKID005069,Potholes,pot_holes,Low,Hulimavu,Non-corridor
FKID005072,Potholes,pot_holes,Low,Hulimavu,Non-corridor
FKID005073,Potholes,pot_holes,Low,Hulimavu,Non-corridor
FKID005075,Potholes,pot_holes,Low,Hulimavu,Non-corridor
FKID005324,Potholes,pot_holes,Low,Hulimavu,Non-corridor
FKID005325,Potholes,pot_holes,Low,Hulimavu,Non-corridor
FKID005326,Potholes,pot_holes,Low,Hulimavu,Non-corridor
FKID005613,Potholes,pot_holes,Low,Banaswadi,Non-corridor
FKID005859,Potholes,pot_holes,High,Vijayanagara,West of Chord Road
FKID006840,Potholes,pot_holes,High,Hulimavu,Bannerghata Road
FKID006842,Potholes,pot_holes,High,J.P. Nagar,Bannerghata Road
FKID006846,Potholes,pot_holes,High,J.P. Nagar,Bannerghata Road
FKID006855,Potholes,pot_holes,High,Hulimavu,Bannerghata Road
FKID008153,Potholes,pot_holes,Low,Shivajinagar,Non-corridor
FKID000014,traffic slow moving and accident happening,pot_holes,High,Halasur,Old Madras Road
FKID004756,[LOCATION] service road  to adishwar BESCOM work traffic slow moment sir,pot_holes,High,HAL Old Airport,ORR East 1
FKID000643,Near Bilekahalli bwssb work in progress so traffic moving slowly from [PERSON] to gd mara junction sir,pot_holes,High,J.P. Nagar,Bannerghata Road
FKID000569,In [LOCATION] junction signal light bescom work in progress so traffic moving slowly from roobi to hsbc junction sir,pot_holes,High,Mico Layout,Bannerghata Road
FKID000659,Palthis is vvip rote its very  dangerous of pothole immediately action sir or madam thank u,pot_holes,Low,Upparpet,Non-corridor
FKID002530,sadarmangal road,pot_holes,Low,Mahadevapura,Non-corridor
FKID002534,sadarmangal road,pot_holes,Low,K.R. Pura,Non-corridor
FKID002535,sadarmangal road,pot_holes,Low,K.R. Pura,Non-corridor
FKID006273,Oil leak,pot_holes,High,Cubbon Park,CBD 2
FKID003058,ಅತಿಯಾದ ಮಳೆಯಿಂದ ಈ ಪಾರ್ಟ್ ಹೋಲ್ ಓಪನ್ ಆಗಿದ್ದು ದಯವಿಟ್ಟು ಬಂದು [PERSON] ವಿನಂತಿ,pot_holes,High,Shivajinagar,CBD 1
FKID002900,path wol,pot_holes,High,Shivajinagar,CBD 1
FKID002767,Due to Bad Road Condition traffic slow movement sir,pot_holes,High,Kamakshipalya,Magadi Road
FKID002315,public are falling near toyota junction service road,pot_holes,High,Chikkajala,Bellary Road 2
FKID004406,Water logging and too much traffic congestion,pot_holes,High,Hulimavu,Bannerghata Road
FKID000890,one side traffic moment,pot_holes,Low,Halasuru Gate,Non-corridor
FKID006903,Deep 4 inch length 15 meter width 4 meter,pot_holes,High,Madiwala,Hosur Road
FKID006233,ರಸ್ತೆಯ ಒಂದು ಬದಿಯಲ್ಲಿ ವಾಹನ ಗಳು ಸಂಚಾರವಾಗುತ್ತಿದ್ದು 4 ಗಂಟೆ ಸಮಯ ಬೇಕಾಗಿರುತ್ತದೆ,pot_holes,High,Sadashivanagar,Bellary Road 1
FKID002031,big pathole at [LOCATION] towards cmti signal please repair it as soon as possible,pot_holes,Low,Yeshwanthpura,Non-corridor
FKID006909,Deep 3 inches length 5 meter width 3 meter,pot_holes,High,Madiwala,Hosur Road
FKID003734,amc service road,pot_holes,High,Hennuru,ORR North 1
FKID003737,amc service road,pot_holes,High,Hennuru,ORR North 1
FKID004541,Asphalting work in undertaking on hebbal flyover towards airport. Commuters are requested to take service road at  sanjay nagar cross,pot_holes,High,Hebbala,Bellary Road 1
FKID002462,"septic pit chamber overflow in [LOCATION] bus stop, outgoing side.",pot_holes,High,Sadashivanagar,Bellary Road 1
FKID003324,yesterday night gail gas work is digged middle road near [LOCATION] vehicles slow movement ide sir at,pot_holes,High,J.P. Nagar,Bannerghata Road
FKID000747,Near Bilekahalli junction bwssb work in progress so traffic moving slowly from [PERSON] to gd mara junction sir,pot_holes,High,J.P. Nagar,Bannerghata Road
FKID005435,[PERSON] nagar bus stop ಹತ್ತಿರ ಗುಂಡಿ ಇರುವುದರಿಂದ ಬಾಗಲೂರು ಕ್ರಾಸ್ ಕಡೆಯಿಂದ ಬಾಗಲೂರು ವಿಲೇಜ್ ಕಡೆಗೆ vehicle moment slow ಇರುತ್ತದೆ ಸರ್,pot_holes,Low,Yelahanka,Non-corridor
FKID004158,86@8390708,pot_holes,Low,Electronic City,Non-corridor
FKID007969,Huge pothole with water leakage... Which is disrupting thtraffic movement n 2 wheelers are in danger,pot_holes,High,Ashok Nagar,Hosur Road
FKID005794,[LOCATION] church cross road towards Ganesh satkar road sir,pot_holes,High,K.G. Halli,ORR North 1
FKID001267,potholes open denger zone,pot_holes,High,Sadashivanagar,Bellary Road 1
FKID007988,ಬಿಬಿಎಂಪಿ ಅವರಿಗೆ ತಿಳಿಸಿರುವ ಸರ್,pot_holes,High,Jeevanbheemanagar,Old Madras Road
FKID000653,[LOCATION] water pipe leakage slow moving traffic kadugodi towards Village,pot_holes,Low,Mahadevapura,Non-corridor
FKID005137,Location at near shetron company long 2feet and lenght 2feet,pot_holes,Low,Electronic City,Non-corridor
FKID002424,This is at the Bommanahalli BMTC bus stop. On the Main road which is more likely dangerous during night times for commutators if it is not visible. There is a chance of accident.  So please have a look at it.,pot_holes,High,HSR Layout,Hosur Road
FKID006924,Deep 3 inches length 5 meter width 4 meter,pot_holes,High,Madiwala,IRR(Thanisandra road)
FKID005516,BWSSB Water line problem water flowing and rd connection sir,pot_holes,High,Madiwala,Hosur Road
FKID001190,Traffic movement slow for Path hole at [PERSON],pot_holes,High,Whitefield,Varthur Road
FKID003064,Due to starting problem BMTC Bus off-road near WOC service road traffic flowing normal sir,pot_holes,High,Magadi Road,West of Chord Road
FKID006915,Deep 4 inch length 8 meter width 6 meter,pot_holes,High,Madiwala,Hosur Road
FKID000215,BBMp Manhole Problem,pot_holes,Low,Shivajinagar,Non-corridor
FKID000746,[PHONE],pot_holes,Low,Electronic City,Non-corridor
FKID003184,[PHONE],accident,Low,No Police Station,Non-corridor
FKID003668,[PHONE],pot_holes,Low,Electronic City,Non-corridor
FKID004152,[PHONE],vehicle_breakdown,Low,Electronic City,Non-corridor
FKID004156,[PHONE],pot_holes,Low,Electronic City,Non-corridor
FKID004157,[PHONE],pot_holes,Low,Electronic City,Non-corridor
FKID004630,[PHONE],construction,Low,No Police Station,Non-corridor
FKID004631,[PHONE],construction,Low,No Police Station,Non-corridor
FKID005077,[PHONE],pot_holes,Low,Electronic City,Non-corridor
FKID003197,khody under pass hattira road bad condition vehicle slow moving,pot_holes,Low,Sheshadripuram,Non-corridor
FKID003412,khody under pass hattira road bad condition vehicle slow moving,pot_holes,Low,Chamarajpet,Non-corridor
FKID006357,[LOCATION] jn to water tank jn,pot_holes,Low,Adugodi,Non-corridor
FKID001094,vehicle slow moving due to pathole,pot_holes,High,J.P. Nagar,Bannerghata Road
FKID007004,Huge potholes,pot_holes,Low,Ashok Nagar,Non-corridor
FKID002524,ರಸ್ತೆ ಕುಸಿದಿರುತ್ತದೆ ಅಪಾಯಕಾರಿಯಾಗಿರುತ್ತದೆ,pot_holes,Low,Kamakshipalya,Non-corridor
FKID006887,Deep 4 inch length 4 foot,pot_holes,High,Madiwala,Hosur Road
FKID003911,Anand circle down ramp towards old [PERSON] office junction,pot_holes,Low,High ground,Non-corridor
FKID001522,hug traffic problem continue 6 month,pot_holes,Low,K.R. Pura,Non-corridor
FKID003978,ಲಿಮಿರಡಿಯನ್ ಜಂಕ್ಷನ್ B010 ಹತ್ತಿರ ಸುಮಾರು ಒಂದು ಅಡಿ ಹೋಲ್ ಬಿದ್ದಿದ್ದು  ಬ್ಯಾರಿಕೆಟ್ ಇಟ್ಟು ಸರಿಪಡಿಸಿರುತ್ತೇನೆ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ,pot_holes,High,High ground,Bellary Road 1
FKID003995,pothole repair sir,pot_holes,High,Rajajinagar,West of Chord Road
FKID004788,Heavy traffic jam this road,pot_holes,Low,K.R. Pura,Non-corridor
FKID004962,Heavy traffic jam this road,pot_holes,Low,K.R. Pura,Non-corridor
FKID005605,Near BIPS school Road construction 🚧,pot_holes,Low,K.S. Layout,Non-corridor
FKID001113,depth and width,pot_holes,High,Jeevanbheemanagar,Old Madras Road
FKID003868,path holes in the WOC road sir.,pot_holes,High,Magadi Road,West of Chord Road
FKID006928,Deep 8 inches length 4 meter width 4 meter,pot_holes,High,Madiwala,Hosur Road
FKID006890,[PERSON] inch length 6 meter,pot_holes,High,Madiwala,Hosur Road
FKID002644,Width 2 feet length 4 feets sir,pot_holes,High,Madiwala,Hosur Road
FKID000138,Path holes traffic slow movement sir,pot_holes,Low,K.R. Pura,Non-corridor
FKID008067,Pot Holes near Water Tank ಜಂಕ್ಷನ್ sir 🙏,pot_holes,High,Adugodi,IRR(Thanisandra road)
FKID001743,due to road obstruction slow movement of vehicles towards GD mara Jun bannerugatta road from [PERSON] road .,pot_holes,High,Mico Layout,Bannerghata Road
FKID006926,Deep 8 inches length 5 meter width 4 meter,pot_holes,High,Madiwala,Hosur Road
FKID000981,no problem for traffic movement,pot_holes,High,Cubbon Park,CBD 2
FKID007279,There is a pathahole on the road,pot_holes,High,Shivajinagar,CBD 2
FKID002774,BESCOM work,pot_holes,Low,Whitefield,Non-corridor
FKID004492,1feet length 1/2 feet width,pot_holes,Low,Banaswadi,Non-corridor
FKID003519,ನಮಸ್ಕಾರ ಸರ್ ವೀರೇಶ್ ಟೀಯೆಟರ್ ಜಂಕ್ಷನ್ ನಲ್ಲಿ ಮ್ಯಾನ್ ಹೋಲ್ ಓಪನ್ ಆಗಿರುತ್ತದೆ,pot_holes,High,Magadi Road,Magadi Road
FKID001360,pothole open between arkere and HSBC junction,pot_holes,High,J.P. Nagar,Bannerghata Road
FKID001463,due to yesterday rain. at [LOCATION]. a pothole with water logging. traffic slow movement,pot_holes,High,Ashok Nagar,Hosur Road
FKID000865,ಸರ್ ಗುಂಡಿ ಬಿದ್ದಿದೆ ವಾಹನ ಸವಾರಿಗು ಹಾಗೂ ಪಾದಚಾರಿಗಳಿಗೆ ತುಂಬಾ ತೊಂದರೆಯಾಗುತ್ತಿದೆ ಗುಂಡಿ ಮುಚ್ಚಿ ಸಾರ್,pot_holes,Low,Jnanabharathi,Non-corridor
FKID002619,"[LOCATION] road,Baldvin Girls School ಮುಂಭಾಗ BWSSB ರವರಿಂದ sanitary pipeline work ನಡೆಯುತ್ತಿದೆ.ರಿಚ್ಮಂಡ್ ರಸ್ತೆಯ ಸಂಚಾರ ಸ್ವಲ್ಪ ನಿಧಾನವಾಗಲಿದೆ ಸರ್",pot_holes,High,Ashok Nagar,Mysore Road
FKID005340,Vehicle move very difficulty...very dangerous,pot_holes,Low,Thalagattapura,Non-corridor
FKID002605,ಪಾಟೋಲ್ ಚೇಂಬರ್ ಕಟ್ಟಾಗಿದೆ,pot_holes,Low,V.V.Puram (C.Pet),Non-corridor
FKID003719,jp morgan service road towards [LOCATION] service road potholes sir traffic slow moment sir,pot_holes,High,HAL Old Airport,ORR East 1
