id,description,event_cause,priority,police_station,corridor
FKID005946,Xec ಯಾಕ್ಸಲ್‌ ಡ್ಯಾಮೇಜ್ ಅಕ್ಸೆಲ್ ಕಟಿಂಗ್,others,Low,Devanahalli Airport,Non-corridor
FKID005947,Wiring seized hgv vehicle towards from devingar or Hebbal traffic no problem sir,others,High,Jalahalli,ORR North 2
FKID005948,BWSSB WORK IS GOINGON near [LOCATION] service road towards [LOCATION] service road Connecting road is closed,construction,High,K.G. Halli,ORR North 1
FKID005949,Concrete mixer vehicle breakdown at bagalur cross due to starting problem sir,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID005950,ಇನ್ಫೆಂಟ್ರಿ ರೋಡಲ್ಲಿ ನಿಯರ್ ಸಿ ಒಪಿ ಮೇನ್ ಗೇಟ್ ಹತ್ತಿರ ಗೂಡ್ಸ್ ಆಪೇ ಗಾಡಿ ಆಫ್ ರೋಡ ಆಗಿದ್ದು ಸಂಚಾರವು ನಿಧಾನವಾಗಿರುತ್ತದೆ,vehicle_breakdown,High,Cubbon Park,CBD 2
FKID005953,Bagaluru onflyover to wards airport bbmp [PERSON] joint wheel cut sir traffic normal mument sir,others,High,Yelahanka,Bellary Road 2
FKID005955,Vehicle breakdown,vehicle_breakdown,High,Magadi Road,Magadi Road
FKID005956,Ayyappa swami bhakthas proccession in marigowda road tavarekere to dairy infront of ghousia,procession,Low,Mico Layout,Non-corridor
FKID005957,Traffi no problem sir,vehicle_breakdown,Low,Pulikeshinagar(F.Town),Non-corridor
FKID005958,Vehicle breakdown Sir,vehicle_breakdown,High,Ashok Nagar,Mysore Road
FKID005959,ಕಬ್ಬನ್ ರೋಡ್ ಜಂಕ್ಷನ್ ಇಂದ ಮಣಿಪಾಲ್ ಜಂಕ್ಷನ್ ಮಧ್ಯದಲ್ಲಿ ಈ ವಾಹನವು ಆಫ್ ಲೋಡ್ ಆಗಿರುತ್ತದೆ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ ಸರ್,vehicle_breakdown,High,Cubbon Park,Old Madras Road
FKID005960,ಕಬ್ಬನ್ ರೋಡ್ ಜಂಕ್ಷನ್ ಮತ್ತು ಮಣಿಪಾಲ್ ಸೆಂಟರ್ ಜಂಕ್ಷನ್ ಮಧ್ಯ ಈ ವಾಹನವು approd ಆಗಿರುತ್ತೆ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ ಸರ್,vehicle_breakdown,High,Cubbon Park,Old Madras Road
FKID005961,ಬಸ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ವೆಹಿಕಲ್ ಮೊಮೆಂಟ್ ಆಗುತ್ತಿರುವುದಿಲ್ಲ ಆದ್ದರಿಂದ ಬಸ್ಸನ್ನು ರಸ್ತೆಯ ಎಡಬದಿಗೆ ನಿಲ್ಲಿಸಿರುತ್ತೇನೆ ಮತ್ತು ಸಂಚಾರಕ್ಕೆ [PERSON] ಇರುವುದಿಲ್ಲ ಸರ್,vehicle_breakdown,Low,Wilson Garden,Non-corridor
FKID005963,ನಮಸ್ತೆ ಸರ್ ನಾಗವಾರ ಅಕ್ಬರ್ ರಾಮ್ ಟುವರ್ಡ್ ಕೆಇಬಿ ಕಡೆ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್,others,High,Hennuru,Hennur Main Road
FKID005964,Off road,vehicle_breakdown,Low,Rajajinagar,Non-corridor
FKID005965,[LOCATION] onflyover to wards city tata ace tyer bust sir traffic normal mument sir,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID005966,ರಸ್ತೆ ಗುಂಡಿ,road_conditions,Low,Ashok Nagar,Non-corridor
FKID005967,ರಸ್ತೆ ಗುಂಡಿ,road_conditions,Low,Halasuru Gate,Non-corridor
FKID005968,ರಸ್ತೆ ಗುಂಡಿ,road_conditions,Low,Halasuru Gate,Non-corridor
FKID005969,ರಸ್ತೆ ಗುಂಡಿ,road_conditions,Low,Halasuru Gate,Non-corridor
FKID005970,Starting problem,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID005972,Ring road both sides closed vehicles moving on  service road due to metro work going on,congestion,High,Banaswadi,ORR North 1
FKID005974,Starting problem sir near [LOCATION] towards CMTI junction traffic no problem sir,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID005975,ಇಚರ್ ವೆಹಿಕಲ್ footpath ಮೇಲೆ ಒಳಗಡೆ ಸ್ವಲ್ಪ ಒಳಗಡೆ ಹೋಗಿದೆ ಸರ್ ಏನು ಪ್ರಾಬ್ಲಮ್ ಇಲ್ಲ one ಸೈಡ್ ವೆಹಿಕಲ್ ಹೋಗುತಿದೆ,others,Low,Vijayanagara,Non-corridor
FKID005976,ಬಸ್ ನ ಡೀಸೆಲ್ ಟ್ಯಾಂಕ್   ಕೆಳಗೆ ಬಿದ್ದು ವಾಹನವು ಆಫ್ ರೋಡ್ ಆಗಿರುತ್ತದೆ,others,Low,Upparpet,Non-corridor
FKID005977,Jalahalli metro station on flyover towards city chine accident  traffic one side movement,accident,High,Peenya,Tumkur Road
FKID005978,Due to starting problem,vehicle_breakdown,High,Jeevanbheemanagar,Old Airport Road
FKID005979,18977,vehicle_breakdown,High,HAL Old Airport,Old Airport Road
FKID005981,[PERSON] bridge service road to le arebiya BESCOM work traffic slow moment sir,pot_holes,High,HAL Old Airport,Varthur Road
FKID005982,[LOCATION] to rupen agrahar  drainage water loging  sir vehicle slow moment sir,water_logging,High,HSR Layout,Hosur Road
FKID005983,Vehicle break down,vehicle_breakdown,High,HSR Layout,ORR East 1
FKID005984,Vehicle breakdown,vehicle_breakdown,High,HSR Layout,ORR East 1
FKID005985,Veh gear jam. Towing veh informed removing shortly.traffic normal towards Hebbal from AMC,vehicle_breakdown,High,K.G. Halli,Hennur Main Road
FKID005986,ಗೇರ್ ಪ್ರಾಬ್ಲಮ್ ಬಿಎಂಟಿಸಿ ಬಸ್,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID005987,ಬಸ್ off ರೋಡ್,vehicle_breakdown,High,Jeevanbheemanagar,Old Madras Road
FKID005989,Gear problem,vehicle_breakdown,Low,Malleshwaram,Non-corridor
FKID005991,[LOCATION] circle towards yeshwant bhel circle service road.,vehicle_breakdown,High,Sadashivanagar,Tumkur Road
FKID005992,Good afternoon sir. This vehicle was breakdown by Tyre blast.  Nothing problem for traffic  .I informed to driver ganesh. (Ph [PHONE]) for clear this problem sir 🙏,vehicle_breakdown,Low,Devanahalli Airport,Non-corridor
FKID005994,Wheel exal nut cutt,vehicle_breakdown,High,Ashok Nagar,Mysore Road
FKID005996,"[PERSON] tree fall traffic is diverted, no problem for traffic",tree_fall,Low,Mico Layout,Non-corridor
FKID005997,ನಮಸ್ಕಾರ ಮೇಡಂ  ಸಕ್ರ ಆಸ್ಪತ್ರೆ [PERSON] ಅಗ್ರಾರ  ಪಟೇಲ್ ಕಾಲೇಜ್  ಕಡೆಗೆ ಹೋಗುವ ರಸ್ತೆಯಲ್ಲಿ  ಮರದ ಕೊಂಬೆ ಬಿದ್ದು ರಸ್ತೆಯ ಸಂಪೂರ್ಣವಾಗಿ ಮುಚ್ಚಿಸಲಾಗಿದೆ ಮೇಡಂ ಫಾರೆಸ್ಟ್ ಡಿಪಾರ್ಟ್ಮೆಂಟ್ ಅವರಿಗೆ ತಿಳಿಸಿರುತ್ತೇನೆ ಮೇಡಂ,tree_fall,High,HAL Old Airport,ORR East 1
FKID005998,Accident between two wheelers one person was injured send them to hospital sir traffic moment normal sir,accident,High,Yelahanka,Bellary Road 2
FKID005999,Water tank vehicle axle cut in Rajajinagar entrance signal.,others,Low,Magadi Road,Non-corridor
FKID006000,Water tank axel cut in Rajajinagar entrance signal.,vehicle_breakdown,Low,Magadi Road,Non-corridor
FKID006001,ವ್ಯಾಕ್ಯೂಮ್  pbm ಅಂತ ತಿಳ್ಸಿದರೆ,vehicle_breakdown,Low,Sheshadripuram,Non-corridor
FKID006002,"Vehicle break pipe cut, 15 minutes to get ready.",vehicle_breakdown,Low,Halasuru Gate,Non-corridor
FKID006005,Water logging,water_logging,High,Hulimavu,Bannerghata Road
FKID006006,ಅಯ್ಯಪ್ಪ ಜುಂಕ್ಷನ್ ನಿಂದ ಎಸ್ ಪಿ ರೋಡ್ ಕಡೆ ಹೋಗುವ ಮಾರ್ಗದಲ್ಲಿ ಬಿಎಂಟಿಸಿ ಬಸ್ ಪಂಚರ್ ಆಗಿರುತ್ತದೆ ಸರ್ ಅಯ್ಯಪ್ಪ ಟು ಎಸ್ಪಿ ರೋಡ್ ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟ್ ಸ್ಲೋ ಇರುತ್ತದೆ ಸರ್ ಮೆಕಾನಿಕ್ ಬರುತ್ತಾರೆಂದು ತಿಳಿಸಿರುತ್ತಾರೆ ಸರ್,vehicle_breakdown,High,Madiwala,Hosur Road
FKID006007,Accident near sparsha hospital [LOCATION] road towards city traffic normal moving sir,accident,High,Yelahanka,Bellary Road 2
FKID006008,Take a 20 minutes,vehicle_breakdown,Low,Wilson Garden,Non-corridor
FKID006009,Of road @ shivajit owrds S14 trfice no problem sir,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID006010,[PERSON] cell,accident,Low,Sadashivanagar,Non-corridor
FKID006011,[LOCATION] junction,vehicle_breakdown,High,Byatarayanapura,ORR West 1
FKID006013,Accident,accident,High,Halasuru Gate,Mysore Road
FKID006014,Traffic slow moving from OTC towards NR,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID006015,"[LOCATION] tv towards [LOCATION], ""potholes"" sir",pot_holes,Low,High ground,Non-corridor
FKID006016,Inform to BWSSB,pot_holes,High,HAL Old Airport,Old Airport Road
FKID006018,[LOCATION] road down ramp towards [LOCATION] starting problem sir,vehicle_breakdown,Low,Electronic City,Non-corridor
FKID006019,ಸರ್ ನಮಸ್ತೆ  ಏರ್ಪೋರ್ಟ್ ಟ್ರಾಫಿಕ್ ಪೊಲೀಸ್ ಸ್ಟೇಷನ್  ಸರಹದ್ದಿನಲ್ಲಿ ಬೆಳ್ಳಂದೂರ್ ಕಡೆಯಿಂದ ಟುವರ್ಡ್ಸ್   ಮಾರತಹಳ್ಳಿ ಬ್ರಿಜ್ ಕಡೆಗೆ ಈ ವಾಹನವು ಆಫ್ ರೋಡ್ ಆಗಿರುತ್ತದೆ ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟ್ಸ್ಲೋ ಆಗುತ್ತಿರುತ್ತದ್ದೆ .,vehicle_breakdown,High,HAL Old Airport,ORR East 1
FKID006020,Car Tyre blast so replacement tyre sir,others,Low,Chikkabanavara,Non-corridor
FKID006021,[LOCATION] mall opposite road towards magadi sir traffic slow moment sir after one hover ready to go sir,vehicle_breakdown,Low,Magadi Road,Non-corridor
FKID006022,[LOCATION] mall opposite road towards traffic slow moment sir,vehicle_breakdown,Low,Magadi Road,Non-corridor
FKID006023,ನಮಸ್ಕಾರ ಮೇಡಂ ದೇವರ ಬಿಚನಹಳ್ಳಿ  ಜಂಕ್ಷನ್ ನಿಂದ ಕಾಡುಬಿಸನಹಳ್ಳಿ ಜಂಕ್ಷನ್ ಕಡೆಗೆ [PERSON] ಎದುರು ಕಡೆಗೆ ಲಾರಿ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿರುತ್ತದೆ 30 ನಿಮಿಷದಲ್ಲಿ  ಟ್ರಾಫಿಕ್ ಯಾವುದು ಸಮಸ್ಯೆ ಇರುವುದಿಲ್ಲ ಮೇಡಂ,vehicle_breakdown,High,HAL Old Airport,ORR East 1
FKID006024,[LOCATION] jaction out going side sir,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID006025,Towards y junction sir,vehicle_breakdown,Low,Magadi Road,Non-corridor
FKID006026,Starting problem,vehicle_breakdown,Low,Sadashivanagar,Non-corridor
FKID006027,Clutch not working,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID006028,starting problem,vehicle_breakdown,High,Kodigehalli,Bellary Road 1
FKID006029,Due to break down,vehicle_breakdown,High,Banaswadi,ORR North 1
FKID006030,White Topping Phase 1 at [LOCATION],construction,Low,High ground,Non-corridor
FKID006031,Bus  towards Bellandur down ramp traffic slow movement,vehicle_breakdown,High,Bellandur,ORR East 1
FKID006032,Ksrtc bus off road due to break fail at near [LOCATION] junction sir,vehicle_breakdown,Low,Halasur,Non-corridor
FKID006034,Vehicle off road due to clutch issues,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID006035,ಸೆಲ್ಫ್ accident at orc junction,accident,Low,Ashok Nagar,Non-corridor
FKID006036,Starting problem,vehicle_breakdown,Low,Sadashivanagar,Non-corridor
FKID006037,Construction,construction,High,City Market,Mysore Road
FKID006038,wheel cut,others,High,High ground,Bellary Road 1
FKID006040,Coffeeboard towards balekundri near busstop pot hole sir traffic normal movement sir,pot_holes,High,Cubbon Park,CBD 2
FKID006042,Bmrcl work progress we stoped and traffic movememt slow sir,others,High,Hennuru,Hennur Main Road
FKID006043,Starting problem near [LOCATION] towards CMTI junction traffic no problem sir,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID006044,Starting problem sir near [LOCATION] towards [PERSON] traffic no problem sir,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID006045,Only vehicle damage SRS on flyover traffic one side moving sir,accident,High,Yeshwanthpura,Tumkur Road
FKID006046,Towards sk due to clutch problem sir,others,High,Jalahalli,ORR North 2
FKID006048,[LOCATION] towards KEB slow movement sir,others,High,Hennuru,Hennur Main Road
FKID006050,Starting problem,vehicle_breakdown,Low,Sadashivanagar,Non-corridor
FKID006052,Starting problem,vehicle_breakdown,High,Kodigehalli,Bellary Road 2
FKID006053,Towards RR circle white topping road work progress,congestion,High,Jalahalli,ORR North 2
FKID006054,"Traffic no problem, road side here",vehicle_breakdown,High,Chamarajpet,Mysore Road
FKID006055,Rupenaagrahara towards madivala police station.up an silk board fly over,vehicle_breakdown,High,Mico Layout,ORR East 1
FKID006057,"[PERSON] is damaged and lot of water is polling, I have informed BBMP officer ,no is came still",water_logging,Low,Upparpet,Non-corridor
FKID006058,Due to engine problem..  [PERSON] towards sahitya kita,vehicle_breakdown,High,Jalahalli,ORR North 2
FKID006060,Engin problem ready to 30 minutes,vehicle_breakdown,High,Whitefield,Varthur Road
FKID006061,Joint Cut Bommanahalli towards city [LOCATION] bus off road sir,vehicle_breakdown,High,Madiwala,Hosur Road
FKID006062,Market towards Town hall sir,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID006063,Strating problem,vehicle_breakdown,Low,J.P. Nagar,Non-corridor
FKID006064,ಓಲ್ಡ್ ಹೈ ಗ್ರೌಂಡ್ -ದಿಂದ -B02..juction ಕಡೆಗೆ [PERSON] BUS starting problem ಆಗಿ ಆಫ್ ರೋಡ್ ಆಗಿದ್ದು.. ರಸ್ತೆ ಬದಿಯಲ್ಲಿ ಇರುವದರಿಂದ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ (B10) [LOCATION] ಪಾಸ್ ಹತ್ತಿರ ),vehicle_breakdown,High,High ground,Bellary Road 1
FKID006065,5th main HSR to RupenAgrahara service road close at [LOCATION] work,construction,High,HSR Layout,ORR East 1
FKID006066,HSR 5th main to RupenAgrahara service road closed at [LOCATION] work,construction,High,HSR Layout,ORR East 1
FKID006067,Start starting problem,vehicle_breakdown,Low,Mahadevapura,Non-corridor
FKID006068,ಮತ್ತಿಕೆರೆ ಕ್ರಾಸ್ ಹತ್ತಿರ Lgv ವಾಹನ ಬ್ಯಾಟರಿ ಸಮಸ್ಯೆ [LOCATION] ಆಗುತ್ತಿಲ್ಲ ಸರ್.,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID006070,"Wheel baring cut, traffic no problem",vehicle_breakdown,Low,Byatarayanapura,Non-corridor
FKID006071,Hgv offroad near [LOCATION] railway bridge  towards gg palya sir traffic no problem sir,vehicle_breakdown,High,Jalahalli,ORR North 2
FKID006072,Due to empty fuel traffic movement normal sir,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID006073,Back tyre puncher,vehicle_breakdown,High,Hebbala,Bellary Road 2
FKID006074,BWSSB WORK  IN PROGRESS,construction,Low,Mico Layout,Non-corridor
FKID006075,Road work,construction,High,Jeevanbheemanagar,IRR(Thanisandra road)
FKID006076,Starting problem,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID006077,Vehicle off road..,vehicle_breakdown,Low,Basavanagudi,Non-corridor
FKID006078,Vehicle breakdown due to empty fuel at stock 15 service road (incoming ),vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID006079,Car off [LOCATION] road towards cmti starting problem trafic one side movement sir,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID006080,Vehicle starting problem,others,Low,Wilson Garden,Non-corridor
FKID006081,Break down,vehicle_breakdown,High,Ashok Nagar,Mysore Road
FKID006082,Vehicle breakdown,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID006084,Traffic movement normal sir,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID006085,Hosur main road nea silk board uppar ramp [LOCATION] working sir....  [LOCATION] main road (silk board  ) closed sir,others,High,Madiwala,Hosur Road
FKID006086,Near grt tc palya towards city gear box problem,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID006087,Off road near [LOCATION] market towards city starting problem,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID006088,Traffic movement normal,vehicle_breakdown,High,Jeevanbheemanagar,Old Madras Road
FKID006089,ಸಿಲ್ಕ್ ಬೋರ್ಡ್ ಜಂಕ್ಷನ್ ನಲ್ಲಿ ಮೆಟ್ರೋ ವರ್ಕ್ ನಡೆಯುತ್ತಿರುವುದರಿಂದ ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇರುತ್ತೆ ಸರ್,road_conditions,High,HSR Layout,ORR East 1
FKID006090,Lgv tire puncher sir vehicle mooving normal sir,others,High,HSR Layout,Hosur Road
FKID006091,ಮೆಟ್ರೋ ವರ್ಕ್ ಸ್ಲೋ ಮೂವ್ಮೆಂಟ್ sir,construction,High,Hennuru,Hennur Main Road
FKID006092,ವೆಹಿಕಲ್ ಮೂವಿಂಗ್ ಸ್ಲೋ,others,High,Hennuru,ORR North 1
FKID006093,"Due to engine problem bus break down near deepanjalinagara, [LOCATION] traffic ps limits, it will taken3 mnts to remove from here",vehicle_breakdown,High,Byatarayanapura,West of Chord Road
FKID006094,Vehicle is side traffic no problem,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID006095,Bad road condition in [LOCATION] bus stop due to pot hole got open so traffic moving slowly from hsbc to [LOCATION] junction sir,road_conditions,High,Mico Layout,Bannerghata Road
FKID006096,Starting problem near Airforce gate CMTI junction towards goraguntepalya traffic no problem sir,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID006097,[PERSON] sir vehicle slowly moving 15 th cross signal trds R V Dental junction Due to car off road,vehicle_breakdown,High,J.P. Nagar,ORR West 1
FKID006100,Vehicle  off road due to battery problem,vehicle_breakdown,High,Hennuru,Hennur Main Road
FKID006101,Kogilu bus stop to wards venktala bmtc bus fan belt cut hagide sir traffic normal mument sir,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID006102,ಈ ಬಸ್ಸು ಇಂದಿರಾನಗರ 17ನೇ ಮುಖ್ಯರಸ್ತೆಯಿಂದ ಕೋರಮಂಗಲ ಕಡೆ ಹೋಗುವ ದೊಮ್ಮಲೂರು ಫ್ಲೈ ಓವರ್ ಮಧ್ಯ ಕೆಟ್ಟು ನಿಂತಿದೆ,vehicle_breakdown,High,Jeevanbheemanagar,Old Airport Road
FKID006103,Vechile break down,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID006104,Starting Problem sir,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID006106,Traffic movement slow,vehicle_breakdown,High,Banaswadi,Old Madras Road
FKID006107,Tyre burst near goraguntepalya signal towards CMTI traffic no problem sir,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID006109,BMTC ಬಸ್ಸು ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ಕೆಟ್ಟು ನಿಂತಿರುತ್ತದೆ,vehicle_breakdown,High,Ashok Nagar,Mysore Road
FKID006110,Battery problem sir.,vehicle_breakdown,Low,Chamarajpet,Non-corridor
FKID006111,Towards airport kogilu on favour school bus electrical issue sir,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID006114,Traffic slow moment,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID006115,Breakdown,vehicle_breakdown,High,Cubbon Park,Old Madras Road
FKID006117,"ನಮಸ್ತೆ ಸರ್, ವೀರಣ್ಣ ಪಾಳ್ಯ ಟುವರ್ಡ್ ನಾಗವಾರ ಕಡೆ ಇರುತ್ತದೆ ಕೆ ಜಿ ಹಳ್ಳಿ ಮೆಟ್ರೋ ವರ್ಕ್ ನಡೆಯುತ್ತಿದ್ದು ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇರುತ್ತದೆ ಮಾನ್ಯತಾ ಟುವರ್ಡ್ ಕೆಇಬಿ ಮಾನ್ಯತಾ ಟುವರ್ಡ್ ಕೆ ಆರ್ ಪುರಂ ರಸ್ತೆ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್",others,High,Hennuru,ORR North 1
